"id","substance_code_id/id"
hc_base.subs_code_388449003,hc_base.subs_code_388449003_hc_vs_substance_code
hc_base.subs_code_388443002,hc_base.subs_code_388443002_hc_vs_substance_code
hc_base.subs_code_388288003,hc_base.subs_code_388288003_hc_vs_substance_code
hc_base.subs_code_388290002,hc_base.subs_code_388290002_hc_vs_substance_code
hc_base.subs_code_388244005,hc_base.subs_code_388244005_hc_vs_substance_code
hc_base.subs_code_388245006,hc_base.subs_code_388245006_hc_vs_substance_code
hc_base.subs_code_388246007,hc_base.subs_code_388246007_hc_vs_substance_code
hc_base.subs_code_388448006,hc_base.subs_code_388448006_hc_vs_substance_code
hc_base.subs_code_387841009,hc_base.subs_code_387841009_hc_vs_substance_code
hc_base.subs_code_387936002,hc_base.subs_code_387936002_hc_vs_substance_code
hc_base.subs_code_387917007,hc_base.subs_code_387917007_hc_vs_substance_code
hc_base.subs_code_387945001,hc_base.subs_code_387945001_hc_vs_substance_code
hc_base.subs_code_387918002,hc_base.subs_code_387918002_hc_vs_substance_code
hc_base.subs_code_387942003,hc_base.subs_code_387942003_hc_vs_substance_code
hc_base.subs_code_387919005,hc_base.subs_code_387919005_hc_vs_substance_code
hc_base.subs_code_387950007,hc_base.subs_code_387950007_hc_vs_substance_code
hc_base.subs_code_387939009,hc_base.subs_code_387939009_hc_vs_substance_code
hc_base.subs_code_387947009,hc_base.subs_code_387947009_hc_vs_substance_code
hc_base.subs_code_387943008,hc_base.subs_code_387943008_hc_vs_substance_code
hc_base.subs_code_387920004,hc_base.subs_code_387920004_hc_vs_substance_code
hc_base.subs_code_387934004,hc_base.subs_code_387934004_hc_vs_substance_code
hc_base.subs_code_387940006,hc_base.subs_code_387940006_hc_vs_substance_code
hc_base.subs_code_387935003,hc_base.subs_code_387935003_hc_vs_substance_code
hc_base.subs_code_387921000,hc_base.subs_code_387921000_hc_vs_substance_code
hc_base.subs_code_428572005,hc_base.subs_code_428572005_hc_vs_substance_code
hc_base.subs_code_387932000,hc_base.subs_code_387932000_hc_vs_substance_code
hc_base.subs_code_707560004,hc_base.subs_code_707560004_hc_vs_substance_code
hc_base.subs_code_387928006,hc_base.subs_code_387928006_hc_vs_substance_code
hc_base.subs_code_387923002,hc_base.subs_code_387923002_hc_vs_substance_code
hc_base.subs_code_387953009,hc_base.subs_code_387953009_hc_vs_substance_code
hc_base.subs_code_387951006,hc_base.subs_code_387951006_hc_vs_substance_code
hc_base.subs_code_387952004,hc_base.subs_code_387952004_hc_vs_substance_code
hc_base.subs_code_387938001,hc_base.subs_code_387938001_hc_vs_substance_code
hc_base.subs_code_387941005,hc_base.subs_code_387941005_hc_vs_substance_code
hc_base.subs_code_387926005,hc_base.subs_code_387926005_hc_vs_substance_code
hc_base.subs_code_387955002,hc_base.subs_code_387955002_hc_vs_substance_code
hc_base.subs_code_712789001,hc_base.subs_code_712789001_hc_vs_substance_code
hc_base.subs_code_387954003,hc_base.subs_code_387954003_hc_vs_substance_code
hc_base.subs_code_387933005,hc_base.subs_code_387933005_hc_vs_substance_code
hc_base.subs_code_387929003,hc_base.subs_code_387929003_hc_vs_substance_code
hc_base.subs_code_387931007,hc_base.subs_code_387931007_hc_vs_substance_code
hc_base.subs_code_387937006,hc_base.subs_code_387937006_hc_vs_substance_code
hc_base.subs_code_387948004,hc_base.subs_code_387948004_hc_vs_substance_code
hc_base.subs_code_387924008,hc_base.subs_code_387924008_hc_vs_substance_code
hc_base.subs_code_387930008,hc_base.subs_code_387930008_hc_vs_substance_code
hc_base.subs_code_387946000,hc_base.subs_code_387946000_hc_vs_substance_code
hc_base.subs_code_387956001,hc_base.subs_code_387956001_hc_vs_substance_code
hc_base.subs_code_387949007,hc_base.subs_code_387949007_hc_vs_substance_code
hc_base.subs_code_387925009,hc_base.subs_code_387925009_hc_vs_substance_code
hc_base.subs_code_387848003,hc_base.subs_code_387848003_hc_vs_substance_code
hc_base.subs_code_388221007,hc_base.subs_code_388221007_hc_vs_substance_code
hc_base.subs_code_388225003,hc_base.subs_code_388225003_hc_vs_substance_code
hc_base.subs_code_388222000,hc_base.subs_code_388222000_hc_vs_substance_code
hc_base.subs_code_388224004,hc_base.subs_code_388224004_hc_vs_substance_code
hc_base.subs_code_388226002,hc_base.subs_code_388226002_hc_vs_substance_code
hc_base.subs_code_388223005,hc_base.subs_code_388223005_hc_vs_substance_code
hc_base.subs_code_387839008,hc_base.subs_code_387839008_hc_vs_substance_code
hc_base.subs_code_387903003,hc_base.subs_code_387903003_hc_vs_substance_code
hc_base.subs_code_387888008,hc_base.subs_code_387888008_hc_vs_substance_code
hc_base.subs_code_387889000,hc_base.subs_code_387889000_hc_vs_substance_code
hc_base.subs_code_387890009,hc_base.subs_code_387890009_hc_vs_substance_code
hc_base.subs_code_387894000,hc_base.subs_code_387894000_hc_vs_substance_code
hc_base.subs_code_387895004,hc_base.subs_code_387895004_hc_vs_substance_code
hc_base.subs_code_387904009,hc_base.subs_code_387904009_hc_vs_substance_code
hc_base.subs_code_387916003,hc_base.subs_code_387916003_hc_vs_substance_code
hc_base.subs_code_387912001,hc_base.subs_code_387912001_hc_vs_substance_code
hc_base.subs_code_387899005,hc_base.subs_code_387899005_hc_vs_substance_code
hc_base.subs_code_387896003,hc_base.subs_code_387896003_hc_vs_substance_code
hc_base.subs_code_387892001,hc_base.subs_code_387892001_hc_vs_substance_code
hc_base.subs_code_387913006,hc_base.subs_code_387913006_hc_vs_substance_code
hc_base.subs_code_387905005,hc_base.subs_code_387905005_hc_vs_substance_code
hc_base.subs_code_387906006,hc_base.subs_code_387906006_hc_vs_substance_code
hc_base.subs_code_387915004,hc_base.subs_code_387915004_hc_vs_substance_code
hc_base.subs_code_387914000,hc_base.subs_code_387914000_hc_vs_substance_code
hc_base.subs_code_387911008,hc_base.subs_code_387911008_hc_vs_substance_code
hc_base.subs_code_387908007,hc_base.subs_code_387908007_hc_vs_substance_code
hc_base.subs_code_387898002,hc_base.subs_code_387898002_hc_vs_substance_code
hc_base.subs_code_387907002,hc_base.subs_code_387907002_hc_vs_substance_code
hc_base.subs_code_387900000,hc_base.subs_code_387900000_hc_vs_substance_code
hc_base.subs_code_387901001,hc_base.subs_code_387901001_hc_vs_substance_code
hc_base.subs_code_387897007,hc_base.subs_code_387897007_hc_vs_substance_code
hc_base.subs_code_387909004,hc_base.subs_code_387909004_hc_vs_substance_code
hc_base.subs_code_387902008,hc_base.subs_code_387902008_hc_vs_substance_code
hc_base.subs_code_399807005,hc_base.subs_code_399807005_hc_vs_substance_code
hc_base.subs_code_399824004,hc_base.subs_code_399824004_hc_vs_substance_code
hc_base.subs_code_399781000,hc_base.subs_code_399781000_hc_vs_substance_code
hc_base.subs_code_399836005,hc_base.subs_code_399836005_hc_vs_substance_code
hc_base.subs_code_399778005,hc_base.subs_code_399778005_hc_vs_substance_code
hc_base.subs_code_399793009,hc_base.subs_code_399793009_hc_vs_substance_code
hc_base.subs_code_399806001,hc_base.subs_code_399806001_hc_vs_substance_code
hc_base.subs_code_399792004,hc_base.subs_code_399792004_hc_vs_substance_code
hc_base.subs_code_399828001,hc_base.subs_code_399828001_hc_vs_substance_code
hc_base.subs_code_399842009,hc_base.subs_code_399842009_hc_vs_substance_code
hc_base.subs_code_399759005,hc_base.subs_code_399759005_hc_vs_substance_code
hc_base.subs_code_399785009,hc_base.subs_code_399785009_hc_vs_substance_code
hc_base.subs_code_399769004,hc_base.subs_code_399769004_hc_vs_substance_code
hc_base.subs_code_399853003,hc_base.subs_code_399853003_hc_vs_substance_code
hc_base.subs_code_399789003,hc_base.subs_code_399789003_hc_vs_substance_code
hc_base.subs_code_399776009,hc_base.subs_code_399776009_hc_vs_substance_code
hc_base.subs_code_399763003,hc_base.subs_code_399763003_hc_vs_substance_code
hc_base.subs_code_399774007,hc_base.subs_code_399774007_hc_vs_substance_code
hc_base.subs_code_399829009,hc_base.subs_code_399829009_hc_vs_substance_code
hc_base.subs_code_421678008,hc_base.subs_code_421678008_hc_vs_substance_code
hc_base.subs_code_399851001,hc_base.subs_code_399851001_hc_vs_substance_code
hc_base.subs_code_399849000,hc_base.subs_code_399849000_hc_vs_substance_code
hc_base.subs_code_399799008,hc_base.subs_code_399799008_hc_vs_substance_code
hc_base.subs_code_399786005,hc_base.subs_code_399786005_hc_vs_substance_code
hc_base.subs_code_399754000,hc_base.subs_code_399754000_hc_vs_substance_code
hc_base.subs_code_399765005,hc_base.subs_code_399765005_hc_vs_substance_code
hc_base.subs_code_399833002,hc_base.subs_code_399833002_hc_vs_substance_code
hc_base.subs_code_404274006,hc_base.subs_code_404274006_hc_vs_substance_code
hc_base.subs_code_259814000,hc_base.subs_code_259814000_hc_vs_substance_code
hc_base.subs_code_121158002,hc_base.subs_code_121158002_hc_vs_substance_code
hc_base.subs_code_117200001,hc_base.subs_code_117200001_hc_vs_substance_code
hc_base.subs_code_117300004,hc_base.subs_code_117300004_hc_vs_substance_code
hc_base.subs_code_117195005,hc_base.subs_code_117195005_hc_vs_substance_code
hc_base.subs_code_117194009,hc_base.subs_code_117194009_hc_vs_substance_code
hc_base.subs_code_117301000,hc_base.subs_code_117301000_hc_vs_substance_code
hc_base.subs_code_117299007,hc_base.subs_code_117299007_hc_vs_substance_code
hc_base.subs_code_720110007,hc_base.subs_code_720110007_hc_vs_substance_code
hc_base.subs_code_115628002,hc_base.subs_code_115628002_hc_vs_substance_code
hc_base.subs_code_77089006,hc_base.subs_code_77089006_hc_vs_substance_code
hc_base.subs_code_103182009,hc_base.subs_code_103182009_hc_vs_substance_code
hc_base.subs_code_408627001,hc_base.subs_code_408627001_hc_vs_substance_code
hc_base.subs_code_408628006,hc_base.subs_code_408628006_hc_vs_substance_code
hc_base.subs_code_399802004,hc_base.subs_code_399802004_hc_vs_substance_code
hc_base.subs_code_121119007,hc_base.subs_code_121119007_hc_vs_substance_code
hc_base.subs_code_406513008,hc_base.subs_code_406513008_hc_vs_substance_code
hc_base.subs_code_122998001,hc_base.subs_code_122998001_hc_vs_substance_code
hc_base.subs_code_699513002,hc_base.subs_code_699513002_hc_vs_substance_code
hc_base.subs_code_425504006,hc_base.subs_code_425504006_hc_vs_substance_code
hc_base.subs_code_699480008,hc_base.subs_code_699480008_hc_vs_substance_code
hc_base.subs_code_412092004,hc_base.subs_code_412092004_hc_vs_substance_code
hc_base.subs_code_699471008,hc_base.subs_code_699471008_hc_vs_substance_code
hc_base.subs_code_699476003,hc_base.subs_code_699476003_hc_vs_substance_code
hc_base.subs_code_425117000,hc_base.subs_code_425117000_hc_vs_substance_code
hc_base.subs_code_703203001,hc_base.subs_code_703203001_hc_vs_substance_code
hc_base.subs_code_703204007,hc_base.subs_code_703204007_hc_vs_substance_code
hc_base.subs_code_699512007,hc_base.subs_code_699512007_hc_vs_substance_code
hc_base.subs_code_699493003,hc_base.subs_code_699493003_hc_vs_substance_code
hc_base.subs_code_412175006,hc_base.subs_code_412175006_hc_vs_substance_code
hc_base.subs_code_30621004,hc_base.subs_code_30621004_hc_vs_substance_code
hc_base.subs_code_103189000,hc_base.subs_code_103189000_hc_vs_substance_code
hc_base.subs_code_103190009,hc_base.subs_code_103190009_hc_vs_substance_code
hc_base.subs_code_103191008,hc_base.subs_code_103191008_hc_vs_substance_code
hc_base.subs_code_103192001,hc_base.subs_code_103192001_hc_vs_substance_code
hc_base.subs_code_312310003,hc_base.subs_code_312310003_hc_vs_substance_code
hc_base.subs_code_23318004,hc_base.subs_code_23318004_hc_vs_substance_code
hc_base.subs_code_409885003,hc_base.subs_code_409885003_hc_vs_substance_code
hc_base.subs_code_103180001,hc_base.subs_code_103180001_hc_vs_substance_code
hc_base.subs_code_103179004,hc_base.subs_code_103179004_hc_vs_substance_code
hc_base.subs_code_259907003,hc_base.subs_code_259907003_hc_vs_substance_code
hc_base.subs_code_103181002,hc_base.subs_code_103181002_hc_vs_substance_code
hc_base.subs_code_103178007,hc_base.subs_code_103178007_hc_vs_substance_code
hc_base.subs_code_259915000,hc_base.subs_code_259915000_hc_vs_substance_code
hc_base.subs_code_259913007,hc_base.subs_code_259913007_hc_vs_substance_code
hc_base.subs_code_259911009,hc_base.subs_code_259911009_hc_vs_substance_code
hc_base.subs_code_259912002,hc_base.subs_code_259912002_hc_vs_substance_code
hc_base.subs_code_259914001,hc_base.subs_code_259914001_hc_vs_substance_code
hc_base.subs_code_406518004,hc_base.subs_code_406518004_hc_vs_substance_code
hc_base.subs_code_710425002,hc_base.subs_code_710425002_hc_vs_substance_code
hc_base.subs_code_399770003,hc_base.subs_code_399770003_hc_vs_substance_code
hc_base.subs_code_121147006,hc_base.subs_code_121147006_hc_vs_substance_code
hc_base.subs_code_259884006,hc_base.subs_code_259884006_hc_vs_substance_code
hc_base.subs_code_259916004,hc_base.subs_code_259916004_hc_vs_substance_code
hc_base.subs_code_45396006,hc_base.subs_code_45396006_hc_vs_substance_code
hc_base.subs_code_707568006,hc_base.subs_code_707568006_hc_vs_substance_code
hc_base.subs_code_710401005,hc_base.subs_code_710401005_hc_vs_substance_code
hc_base.subs_code_710615004,hc_base.subs_code_710615004_hc_vs_substance_code
hc_base.subs_code_16923002,hc_base.subs_code_16923002_hc_vs_substance_code
hc_base.subs_code_117207003,hc_base.subs_code_117207003_hc_vs_substance_code
hc_base.subs_code_121148001,hc_base.subs_code_121148001_hc_vs_substance_code
hc_base.subs_code_117202009,hc_base.subs_code_117202009_hc_vs_substance_code
hc_base.subs_code_121120001,hc_base.subs_code_121120001_hc_vs_substance_code
hc_base.subs_code_708775007,hc_base.subs_code_708775007_hc_vs_substance_code
hc_base.subs_code_710492009,hc_base.subs_code_710492009_hc_vs_substance_code
hc_base.subs_code_710678008,hc_base.subs_code_710678008_hc_vs_substance_code
hc_base.subs_code_117212002,hc_base.subs_code_117212002_hc_vs_substance_code
hc_base.subs_code_117213007,hc_base.subs_code_117213007_hc_vs_substance_code
hc_base.subs_code_45530001,hc_base.subs_code_45530001_hc_vs_substance_code
hc_base.subs_code_6741004,hc_base.subs_code_6741004_hc_vs_substance_code
hc_base.subs_code_66460007,hc_base.subs_code_66460007_hc_vs_substance_code
hc_base.subs_code_20807009,hc_base.subs_code_20807009_hc_vs_substance_code
hc_base.subs_code_85155002,hc_base.subs_code_85155002_hc_vs_substance_code
hc_base.subs_code_68537007,hc_base.subs_code_68537007_hc_vs_substance_code
hc_base.subs_code_116743000,hc_base.subs_code_116743000_hc_vs_substance_code
hc_base.subs_code_116756007,hc_base.subs_code_116756007_hc_vs_substance_code
hc_base.subs_code_116757003,hc_base.subs_code_116757003_hc_vs_substance_code
hc_base.subs_code_116758008,hc_base.subs_code_116758008_hc_vs_substance_code
hc_base.subs_code_116759000,hc_base.subs_code_116759000_hc_vs_substance_code
hc_base.subs_code_116760005,hc_base.subs_code_116760005_hc_vs_substance_code
hc_base.subs_code_103177002,hc_base.subs_code_103177002_hc_vs_substance_code
hc_base.subs_code_121132002,hc_base.subs_code_121132002_hc_vs_substance_code
hc_base.subs_code_117204005,hc_base.subs_code_117204005_hc_vs_substance_code
hc_base.subs_code_76731000,hc_base.subs_code_76731000_hc_vs_substance_code
hc_base.subs_code_116761009,hc_base.subs_code_116761009_hc_vs_substance_code
hc_base.subs_code_45932003,hc_base.subs_code_45932003_hc_vs_substance_code
hc_base.subs_code_44212003,hc_base.subs_code_44212003_hc_vs_substance_code
hc_base.subs_code_31960007,hc_base.subs_code_31960007_hc_vs_substance_code
hc_base.subs_code_103176006,hc_base.subs_code_103176006_hc_vs_substance_code
hc_base.subs_code_28673005,hc_base.subs_code_28673005_hc_vs_substance_code
hc_base.subs_code_115555001,hc_base.subs_code_115555001_hc_vs_substance_code
hc_base.subs_code_259927002,hc_base.subs_code_259927002_hc_vs_substance_code
hc_base.subs_code_406630003,hc_base.subs_code_406630003_hc_vs_substance_code
hc_base.subs_code_406642008,hc_base.subs_code_406642008_hc_vs_substance_code
hc_base.subs_code_406631004,hc_base.subs_code_406631004_hc_vs_substance_code
hc_base.subs_code_406632006,hc_base.subs_code_406632006_hc_vs_substance_code
hc_base.subs_code_439375007,hc_base.subs_code_439375007_hc_vs_substance_code
hc_base.subs_code_406641001,hc_base.subs_code_406641001_hc_vs_substance_code
hc_base.subs_code_406633001,hc_base.subs_code_406633001_hc_vs_substance_code
hc_base.subs_code_406634007,hc_base.subs_code_406634007_hc_vs_substance_code
hc_base.subs_code_406635008,hc_base.subs_code_406635008_hc_vs_substance_code
hc_base.subs_code_406636009,hc_base.subs_code_406636009_hc_vs_substance_code
hc_base.subs_code_406637000,hc_base.subs_code_406637000_hc_vs_substance_code
hc_base.subs_code_406638005,hc_base.subs_code_406638005_hc_vs_substance_code
hc_base.subs_code_406639002,hc_base.subs_code_406639002_hc_vs_substance_code
hc_base.subs_code_406640000,hc_base.subs_code_406640000_hc_vs_substance_code
hc_base.subs_code_46195008,hc_base.subs_code_46195008_hc_vs_substance_code
hc_base.subs_code_259923003,hc_base.subs_code_259923003_hc_vs_substance_code
hc_base.subs_code_259924009,hc_base.subs_code_259924009_hc_vs_substance_code
hc_base.subs_code_259920000,hc_base.subs_code_259920000_hc_vs_substance_code
hc_base.subs_code_259921001,hc_base.subs_code_259921001_hc_vs_substance_code
hc_base.subs_code_259925005,hc_base.subs_code_259925005_hc_vs_substance_code
hc_base.subs_code_259928007,hc_base.subs_code_259928007_hc_vs_substance_code
hc_base.subs_code_103174009,hc_base.subs_code_103174009_hc_vs_substance_code
hc_base.subs_code_115263001,hc_base.subs_code_115263001_hc_vs_substance_code
hc_base.subs_code_116958004,hc_base.subs_code_116958004_hc_vs_substance_code
